Initial belief,Belief learning rate,Cooperation preference
0.04971007420523477,0.9210113925291022,0.06466498247773268
-0.029080799087788073,1.2972400562777167,0.11965144794823929
0.2077684388134173,0.7333383201374073,-0.05030656234485677
-0.09133751497546874,1.0594224702590092,0.04826459041419615
-0.2865558049179805,0.6828996327110687,-0.011423475482027753
0.4760114460764753,0.7828748144919399,0.030561861975704444
-0.11224398039606526,0.7917583437677858,0.06407347348158779
0.0014412247499876463,0.9438601495814761,-0.03349188197366259
-0.13288327126514782,0.9090917066492178,-0.0021283337293046267
-0.15652865142830413,0.8135986823874857,0.2172811321085238
-0.050084992308105356,0.9812301789296882,-0.011664642452320531
-0.1132127814957759,0.7671134819629722,0.12529387610550852
0.004003463804331989,0.7741912662431344,-0.15055430892774316
-0.040130954498383636,0.8761999379304233,0.09028297862556717
-0.045626402111006936,0.8617523170548774,0.04451187991357669
-0.04394943894610499,0.6411523123161476,0.03893824194807376
-0.05470570487000141,0.740776052925341,0.0037829516514112788
-0.0522851242305406,0.9269418908030211,0.13829079718476586
0.09282862023552024,0.9796569976488326,-0.07373900703242577
0.05535547289753073,0.9215730382427413,0.1661302633792638
-0.1141300142245602,0.8307772010047516,0.06793411571159959
-0.28293076651261273,0.892132919242171,-0.058232211182702165
0.2241166410126894,0.8592786836634867,0.06176543479807429
0.015560684160070615,0.653755882850818,-0.0895938423406192
-0.2014190586930821,1.1856514903807995,0.035491797128544125
0.21546527359754292,0.8232064777289784,-0.28873538528626974
-0.16542294406921362,0.7779823310682111,-0.020333517309649572
-0.02797632450536696,0.9709082015091518,0.06180834247478893
-0.2403166308100137,0.8757539029277255,0.011392293331543998
0.11244933237413626,1.1891555911674117,0.015148275764332503
-0.13057554687735845,0.8076997673404526,0.030299406730711895
-0.020447563189064155,0.6624911558718148,-0.13295506219402856
-0.021902297591938874,1.0056067639236035,-0.026156921064305012
-0.29864230581083645,0.861794049919002,0.12103462655751904
-0.04633494652810394,0.7857882451122896,0.10894076796743846
-0.07660050148106488,0.823997500240727,0.29655398827408463
0.00520921713770206,0.728575368056495,0.0198499179357626
0.481595846393175,0.8530025805049386,-0.05551263646473632
-0.17047724435298436,0.7061307579147749,-0.017608380311829683
-0.020580472454471574,0.93866705381151,-0.1398506085329604
-0.1329827164908732,0.8826643726870275,-0.030922097895288214
-0.07294301497786007,0.9370404158811727,0.09511144668343488
-0.08555349531071191,0.7262681932522675,-0.06683200407287915
-0.13098216838521531,1.0054381041304803,-0.08369653267689552
-0.1297803600747451,0.7813489626111625,-0.028777776092395624
0.07873330114721039,0.8748010756328648,0.05546261943281228
-0.04020605654560451,0.9698856542980852,-0.04108104394407441
-0.22558610524290124,1.0548019633892376,0.08841650422673662
-0.09983963768384695,0.7015635570943225,-0.14750671834662235
0.11567610911184645,0.8652679474824381,0.08617420172537457
0.3581909500011113,0.9109561258592975,0.1322683225220093
-0.0694592029822563,0.8293677778041596,-0.10874020407333593
-0.1635370642170772,0.6711729335341565,-0.04426770629026286
-0.3038158716049829,0.8853754289386798,-0.0014476777373164107
-0.09288950257064005,0.9447007040448758,-0.09753463018126418
0.025301116161908985,0.7335145485223898,0.018844709500733803
-0.054671112694370166,0.7269330929533718,0.20468857809068297
0.05440673923623788,0.8818743477267302,0.07882919869382929
-0.14483713605459972,0.8300883560086223,-0.015996648118743254
-0.0025251880856272946,1.0129118244228008,0.041857363399055283
-0.2657370989033594,0.6788071426359191,-0.10183083560731651
-0.11468327321694884,0.8701819603475534,0.039006726060920205
-0.21702231416331802,1.2597867940803333,0.150988531251827
0.35970173165407116,0.7923821011099184,-0.014478583150780489
-0.06674495889167155,0.9299615658743623,-0.05957804057670252
0.2150200876021356,1.0843077613247842,-0.025476004483065383
-0.009291570389251783,0.7350394451467945,0.037396597999469094
0.05488646734877667,1.0079468760885684,0.1809490606933774
-0.12904436369347277,0.7151152206556455,-0.015421119832210235
-0.1441935461299369,0.9726198074621524,0.08578092223082734
0.20131274797366908,0.9318047637775206,-0.1026630099516457
0.07324375833279428,0.7901058983844285,0.09128012038502285
0.02326066902219267,0.8566051710180832,-0.05203438948582105
0.041293527860161224,0.9456613762194648,-0.029960650341702477
-0.06511549777978318,0.7469657964916852,0.22985036957116955
-0.07976627032863104,0.8447316496715331,0.050227527406219254
0.14271368785545543,0.9388466957123899,-0.032081782523207744
-0.244425410397466,0.9886345830491268,0.32877695317304906
0.3811842951969341,0.814786449036942,-0.3116771791565174
0.21396805620849205,0.877865052022462,0.14002891691788788
-0.1730485022131834,1.047099475536625,0.06103338749622315
-0.10909386940520399,0.846869798106505,0.09637943313809429
-0.34529781301290763,1.0399840465182957,0.02731199123451359
0.004433516241356905,0.873551793834568,-0.12844171033935506
-0.06739571105350295,0.8677630030927733,0.13011420562793075
0.021203524582599755,1.086274574102468,-0.007475023747110815
-0.10731375534989526,0.9223403132474902,-0.041400169642990814
-0.20074676248421414,0.894480847130688,-0.019911667763892187
-0.10730703123273305,0.8355392843484004,-0.03395755551126917
-0.1022700999558795,0.7996704437108821,-0.06437409901208507
-0.0285070093576541,1.1818935339264056,0.23457256814688554
-0.22638254015968062,1.2441210074026097,0.0932067097961731
-0.024347920954628566,0.673939227729394,-0.49610872385806887
-0.33353720059474207,1.0149672451729645,0.2078780171728684
-0.06101084893210687,0.8510545103377591,0.06011006049255177
-0.03788781759149076,0.5270693853756293,-0.017717278214870895
-0.06092135645261709,0.6607585215632634,0.24615639552875646
-0.19977420102016238,0.6782948445860785,0.004672910046348955
-0.023519360694665814,1.0689011027988262,0.27238645890234237
0.11905949282789333,1.3589936591338225,0.1324279450252523
0.13463339231424556,1.142872972577486,-0.10418284892221195
-0.26150906408500435,0.666237361216795,-0.1590243783099183
0.01645639231969378,0.9727385501883977,0.14833818318896452
0.017659065096738313,1.0531262667436116,0.0031923160382012414
-0.015186239424239717,0.8171443373087207,0.1298688642048323
-0.09293261377638076,0.6692637961856074,0.039266349939087036
-0.03302003089483935,0.8787904525634267,-0.08453470681289585
-0.10407492520993958,0.8311716197405384,0.121801583667391
0.04053063364477508,0.7060337842005008,0.02414694565297812
-0.17875820559733696,0.8187359325868074,-0.12121569861841291
0.24164730841503923,0.614224503571306,-0.048339088344308084
-0.2530562856417028,0.6470421073183117,-0.1166325082363822
-0.07518190951891843,0.8521844641788184,0.20059504270214257
-0.2833157891687257,0.8214908765763396,0.024530950492302694
-0.07429546289777386,0.8185264379226862,-0.1084701430517286
-0.05895890887551793,0.7682730486752761,-0.00949574147589554
9.555856732858664e-4,0.7928238887053093,-0.06342420149996988
-0.08357404442073982,1.0253065340569516,0.1493554175943901
0.08303763734891786,0.947031241476112,0.06901232528085878
-0.09269643236176375,0.8723117932163283,0.06829645461574405
0.006302760966602525,0.9450484680478879,-0.17180666718429347
0.4661592408830507,1.0819929175871275,0.1104194067598151
-0.2770661282517037,0.8035942782042018,-0.0980632787398191
0.01930084175188372,0.8968566434991163,0.046122603875891066
-0.38930866141831744,1.0604210382406303,0.06107628228642378
-0.03113380535938459,1.0610030728267235,0.12160152416283784
-0.2042546677139615,0.7726173361226151,-0.1288597632330487
0.13725644119453728,0.7872034734859,-0.2975581280422591
-0.17611586911673796,0.7991637194520383,-0.037869700190906116
-0.18080596608619048,0.9871752391266184,0.014291239769493994
-0.2132022719041053,0.9011602939132699,0.1083341330220604
0.029416965276892526,0.6723475990315217,0.14863780299097812
0.030061998404514734,0.8848867290454467,8.220447651957064e-4
0.08027751069247924,0.8187332215149352,-0.05034395216996239
-0.08248673514988236,0.6985544704977802,0.012976697013112715
-0.07816957964170736,1.123450346234481,0.003983850985900955
0.18599599933661512,0.7013878162230098,-0.07936620407179151
-0.19517222080162502,0.7159807017539627,0.08328483429503834
-0.2145117792257622,0.9155042618955862,0.14617284921221374
-0.19950269657750955,1.1824242692764897,0.01821102924328121
-0.2538142018786824,0.7478438844330314,0.03257407174323276
0.007422499439792396,0.8817965525480237,0.0709752610533848
-0.09145658285846842,0.8055865134918594,0.17572532503185462
0.010698434872194712,0.6254822171304241,-0.013042599605168487
-0.18044089199761684,0.7892696387108864,-0.11534851453398416
-0.2380943292390244,1.0216899069932264,0.08981206541702547
-0.2972578793464273,0.8356598597402755,-0.2638081730752315
-0.247645471196654,0.9167518784642099,0.02585976704945061
-0.20321319026481244,1.1801169149206387,0.03109964494408196
-0.033744398261130105,0.8708103584012594,0.09425158760621088
0.2119279020378727,1.0152398061678993,0.06285486085627456
0.013076969907450664,1.1759936355188405,-0.05315138270690853
-0.04920256827638464,0.8340509970087961,-0.007392454876800618
-0.018382395748257535,0.8115205671904859,0.021426688420880226
-0.18573880301455206,0.9824850673069807,0.25596116410570835
0.2862777150790928,0.8843950801608524,0.018980647775561604
-0.15748762533486774,0.93750269909988,-0.03775120576899829
-0.058839039862639275,0.5272461481560902,0.11970657445175273
0.04232681294269244,0.9814752256239196,0.14123134990224784
-0.07794749457423193,0.7155759085799221,-0.05084584812884056
-0.047121547262170056,0.7056106235801878,-0.07333089503284647
-0.1127662541130316,0.8756634947898025,0.036332931469034074
-0.38828141586137294,0.6750712009415774,0.026308130932565045
-0.3640593174835502,1.0038022954594608,0.14846316485790284
-0.1761229716858323,1.0435503218756474,-0.05195188812813395
-0.1561869388513762,1.3338439342431285,0.25463988909416696
0.00999265979438027,0.9597627154294117,0.12495229906198357
-0.3271857856230781,0.9359982257427142,-0.14315568644753346
0.08963979270695457,0.9333615225658829,0.18378456008449703
-0.11023825729024167,0.9188538445444919,0.11900495950767909
-0.007195119754604393,0.6893653070426617,0.21562026244028232
-0.05708585567284635,1.007180481267032,0.020864012281045424
0.2647498360429585,1.0138524972097869,0.1450375582118533
-0.11209769414276552,0.8570391575234495,0.00594345386616954
0.3669790920730337,1.0408210035956391,0.09158224513596544
-0.008735844141970005,0.9615635814956072,0.011607314439996713
-0.03942327023054158,1.1595809130858978,0.05642495423670925
0.061857097708657105,0.6337419788841737,-0.052287062628532416
-0.050570689701571025,0.6381154291124648,-0.0631349240038147
0.022896013129312165,0.6577176651370316,-0.058569697199553676
-0.26658734324375744,1.0246339357969951,0.04447878425306933
-0.09899554188340728,0.7916060439232179,0.037261167347016816
-0.3569857063675564,1.0198776013380397,0.14692508411622685
-0.1115459421747812,0.8467690098905243,0.16082017380165176
-0.09149781441783585,0.6305492072119568,-0.021703843045799753
-0.4916763742315817,1.12134276320291,0.05545220472499641
-0.0309805231018373,1.2404062290414644,0.016799510109247878
-0.16249260718912903,1.1570523744550583,-0.02801724769040144
-0.36715836638881144,0.9982743461729997,0.2889429413558229
-0.1175958996428164,0.9205996414649714,0.15605697078091607
0.21909043465546252,0.988731702033464,0.13203115312271427
-0.25098873560117035,0.9065975911738714,0.1425598820985976
-0.2992308650146416,0.9007031740499337,0.12965159143240956
0.001361912387627659,0.6425279148266807,-0.009677534721254308
0.11111424920336874,0.6060715546982565,0.06803487002252981
-0.07660843894151934,0.9268103099017938,-0.15444749428119875
-0.21950657772579585,0.713870794475789,-0.020282062975012477
0.09513657561734784,0.6889374641995516,0.04767744363008167
0.0275876440440998,0.8056569965656477,0.07158533338926312
-0.3272565726673904,0.8519347334024051,-0.04067301311400003
0.01553631708420168,0.8068024546418034,-0.0229407932757527
0.07622338133527379,0.7751182521220432,0.18764220766372353
0.060265237344320835,0.7799039229467382,-0.08128365579135148
0.28073860697663205,0.8244268812805202,0.12142632860208111
-0.05088493474697652,0.9204799838967431,0.037973777945507964
-0.14960443832021053,0.851639003873662,0.2922751432493864
-0.15928789375835867,0.9739602825639188,0.02186428068892969
-0.056066800383361426,0.6690171623051109,0.034224513858958694
-0.33771754929985687,0.7633532791125119,0.01628861119737431
0.10601236141290588,0.8041231025888438,0.004672736837831079
-0.2673168815560558,1.3479665225731907,0.11687148288386576
0.014536849086531137,1.0979012416630902,0.1323051842433584
0.03882797081395836,1.1434354203856374,0.15067221609538728
-0.07033199361883327,1.0653774810472394,-0.047950441478673715
-0.10523359297631542,0.775099482775709,0.07380428647739735
0.11593317524127472,0.8911285693412593,0.06761018733588278
9.427337727146434e-4,1.0955130356571312,0.06236151478794457
-0.0687461530074574,1.0795698947205152,0.10686514862688021
-0.05754684799039017,0.91222566504721,0.10948108703927478
-0.4214444972528266,1.0454951546404836,0.07897098992136899
0.01693320189923804,0.9407571792800214,0.003940679359872856
0.017894964639161015,0.736507936226356,0.047882079413471904
-0.10373965131340546,0.9237686207322895,0.09358427065537078
-0.06067753144787487,0.913398264287957,-0.07834978645171875
-0.300207095845353,0.9157161486763343,0.03510780046772183
-0.3242303220219751,0.8569403892658927,-0.002803661172572386
-0.018005006652250886,0.8537311032687092,0.10345741233907188
-0.21084483984770092,1.134271550450509,0.12840732587066697
-0.2585933316710002,0.8675536038116537,-0.039501113308811814
-0.22457907885253567,0.9041769338201725,-0.01758640114698668
-0.3733059889595739,0.8999033850030451,0.11395077225906736
-0.05456397599264552,0.7369898860029689,-0.03563256450425526
-0.09419248813131417,0.7818000283968456,0.049312265542626375
-0.20494335537933944,0.9782360325599081,0.10334888379591697
-0.32636967448278087,1.0330563086480264,0.23206684459482213
-0.3106974547603236,1.0768455978476723,0.06856652315586326
-0.14867529195909407,0.8625826582958728,-0.07113496467272556
-0.09331508990948509,0.9077026598224428,0.05975808031971027
-0.10802030576009404,1.0590901240133799,-0.010665196325241412
0.03820588411751531,0.8935083055411175,0.03372747557526652
-0.23414722582581093,1.142664613832024,0.11083368544922548
0.04123383339651959,0.5762427525492426,-0.0847898291275753
0.1278666498787516,0.8629370026267575,0.03338253591103943
0.05543713622886806,0.9671283363249108,0.03261451266706222
-0.1067302353829996,0.5634069062488667,0.06170046546558308
-0.043062797518316515,0.7580264345964653,-0.08211038473614937
-0.45335516671893505,0.9185816957042321,-0.04750321268131594
-0.012916679977024448,1.0317946107523939,0.06614736032339316
-0.09764293004584262,0.977511463032591,0.047113557267076535
-0.08323022407890557,0.8055028579074626,-0.18946876125313536
0.11029200667712438,0.6664785219110236,-0.0033491613999021286
-0.149203903444317,1.0724840155788402,0.08944766278658522
-0.01038648709917136,0.9247900347543452,-0.020710403306330852
0.00836858867654873,0.7304825440262154,-0.04084795480811504
-0.11493630546110908,0.9639689164327402,0.013387558665073435
0.16266559483358323,1.0119191558954508,0.13744085724498556
0.6792983984189942,0.7517996380799463,0.25546502908750884
0.015038013586871818,0.7089996278550703,-0.03734158048383672
0.2449913121688801,0.8740392596987555,0.10901905917984238
-0.44457507740874797,1.056320432540842,0.24246056687905698
-0.2724861936438032,0.8703145639231247,-0.00863407303397543
0.03199452470714381,1.0407576636817135,0.03907332029256429
-0.012912131728827173,0.6958203031461564,0.007524403841531787
-0.09264449614328331,0.9781083092209941,0.026807346529379
-0.08548010543682089,0.9468486987290411,0.09532146950796466
-0.1645435416532494,1.1094432160569332,-0.08923055725944185
0.03417552965136833,0.8610549736391037,-0.09890388138791499
0.16448253926377726,0.6342829118948499,-0.07040431682824519
-0.3650829015065567,0.94965842564232,-0.22680690356044425
-0.16985626967218273,0.6781724083639271,-0.014525257326160695
0.07952565525908353,0.9342401759550377,-0.1031362710842545
-0.24216364919861158,0.7771594691002608,-0.030900102064457965
-0.342044444193603,0.7019106784019769,0.05992029981989917
-0.09808464478747968,0.805216973522936,0.05746021281185669
-0.2226327585837218,0.927890308627055,0.04631602493101636
-0.0860909275429983,0.9148307529423562,0.1926778526004863
-0.3038537887256534,1.0620229240031696,0.056068755514745786
-0.25661085338610057,0.8992354691947331,0.1996739348280276
0.2086348546007959,0.930489293109434,0.049385659631634944
-0.046751261614183345,0.6540728894660751,-0.08046115844349136
0.02342114364511197,0.7959282634535927,0.030896519163220896
-0.2947599614728402,0.9642376594518896,0.03037921788559257
-0.10848139873199139,0.7520014901465605,0.07033302313695759
-0.2444945378646185,1.0280710549167862,-0.038439994739587646
-0.016856059328513848,1.160386647806245,0.15533303472830826
-0.2206033291325502,0.9438723096969723,-0.09723636529591656
0.007264033670983078,0.7258842024359651,-0.0327401121750952
-0.09504378109465042,0.7450662963631314,0.023524261981093836
-0.14821314306085456,0.9767284213477474,-0.02806166867833315
-0.10832159523258328,0.8968299311412192,0.06658418672636032
-0.3561541364467611,0.8547443691791355,0.002373799802825996
0.056949797759822784,0.7842777326063489,0.026326427741039687
-0.10748957116648597,1.1078088299194293,0.20925794744817444
0.06544295033500515,0.7892376123523573,-0.0829936109346541
-0.15068392450804374,1.1603916729766872,0.14026973572428586
0.05671992040227203,0.7253098262129531,-0.23874740369037162
-0.28001219232015717,0.8637269032707031,-0.10665205784382355
-0.05308263415672808,1.0685291982341985,0.05810607013293596
-0.15531063765019434,0.7105178109739554,-0.036337075991386414
-0.23597718779629515,0.9279149046495658,0.021846758078912176
-0.023744741835897698,1.3415332760065488,0.21989021667276656
-0.18497751364260498,0.8874218675225024,-0.0464643646980699
-0.2631654344021238,1.0509859242503272,-0.02346151828167943
-0.06613406501651233,1.013175053300307,0.021179199250983445
0.09553477811703032,1.008163106724132,0.01636244640229384
-0.22853220701717436,1.0543886616028044,0.07441447739170481
-0.25519658609373097,1.1213132332313158,0.0742299970549368
-0.2926821736613593,0.7985404683893668,-0.05092600037247279
-0.0041715108953497004,0.9019728202214511,-0.07900001731215306
0.18497189356133442,1.1458709384331278,0.050863747070429774
-0.088432388954783,0.8449513748978824,0.02049384931402562
-0.0512501775841635,0.8307628803550582,-0.0693598104461961
-0.15858510616326255,0.7330223680756253,-0.05954904124447061
-0.05527441404181847,0.8051875657019947,0.10623373445679885
0.023457205845535803,0.8196719735091228,-0.14699167320840378
0.020468293439909045,0.8166993704493561,-0.17362952191397701
-0.13411650142471288,1.2156997994921561,0.11151799483657382
-0.3636810125934113,0.7298338054607868,0.10356901061077557
-0.5047812834906483,0.9772913684060284,0.08220049016142619
0.06127541307113984,1.0972762333392638,-0.02463103451831882
0.005866741926483676,0.7438611080942419,0.06207978760427586
-0.2873655251010392,0.9537291604410619,0.17858959848156714
0.15181551603028776,0.822432136644056,-6.174241984674908e-4
-0.050653262882812605,1.0605192519265767,-0.034787580644640326
-0.1188693844527084,0.9017717119483882,0.006055008200067935
0.18025616328622976,0.9758168627947513,0.1497866259514229
0.006257126499588095,0.9038824382759202,0.002731223274724928
-0.23853623366139917,1.012698027940291,-0.06896873824230734
0.0024944021806254657,0.6938245933288866,-0.07672666831268632
-0.16921460079835296,0.8167375448470915,0.03686538719973027
0.05003594226359681,1.0302622395142191,-0.012309729991956744
-0.12066112514094213,0.8591162215600874,0.14684710043953658
-0.033211756399951886,0.7821031934312527,0.053000372584246724
0.09694048191698451,0.8493403096400552,0.018183606564010153
-0.041465417892957906,0.8020247015230708,0.11435561953566255
-0.26380346922208364,0.65151032406700915,0.011260073854283917
-0.3105723607674583,0.9706210935195596,0.25413164189470117
-0.05082906839254203,0.8672548249727778,0.23828962349332036
-0.2653472347790384,0.6663261585978827,0.14137008258827188
-0.1737285129004159,0.8632434863063501,-0.13594345406120242
-0.07126034150366006,0.9793235663488981,0.06343867449960339
-0.11020035014098672,0.862631778046301,0.07176919806667698
0.0600700888013464,0.9241330778788653,0.0503667667397327
-0.14102612440497714,0.8593123991008516,0.02771817525137036
